Pointer,Japanese,English,Draft version,Formatted?,Notes
0x160138,"またイジメられちゃった!
 また? ダイジョウブ?<*A>","I got bullied again!
<Q>Sigh. Again, huh.<|>Are you okay?</Q><*A>","I got bullied again!
Sigh. Again, huh. / Are you okay?",0,
0x16013a,"そんなキョウミシンシンに
きかないでよ!
 ゴメン そんなつもリないよ<*A>","Don't ask like you're about to hear a juicy story!
<Q>Sorry...<|>It's not like that!</Q><*A>","Don't ask like you're about to hear a juicy story!
Sorry... / It's not like that!",0,
0x16013c,"またってなんだよ!
マジメにそうだんしてんのに<*2>",Whaddaya mean?! I'm coming to you for help here!<*2>,Whaddaya mean?! I'm coming to you for help here!,0,
0x16013e,うん アリガトゲンキでた<*2>,"Yeah. Thanks, I feel better now.<*2>","Yeah. Thanks, I feel better now.",0,
0x160140,ハァ いいけどね<*2>,"Yeah, yeah... It's fine.<*2>","Yeah, yeah... It's fine.",0,
0x160142,"シンパイしてくれるの?
<&name>とトモダチで
よかったよ<*2>","You're worried about me? I'm glad I'm friends with you, <&name>.<*2>","You're worried about me? I'm glad I'm friends with you, <&name>.",0,
#######,#171,,,,
0x160144,"ニンゲンカイには『パンダ』って
どうぶつがいるんでしょ?
 うん よくしってるね<*A>","You have an animal called ""panda"" in the Human World, right?
<Q>Yeah<|>You sure know a lot!</Q><*A>","You have an animal called ""panda"" in the Human World, right?
Yeah / You sure know a lot!",0,
0x160146,"どんないきものなの
 シロとクロ クマっぽい<*A>","What sort of animal is it?
<Q>It's black and white.<|>It's a bear, sort of.</Q><*A>","What sort of animal is it?
It's black and white. / It's a bear, sort of.",0,
0x160148,"ニンゲンカイのどうぶつに
キョウミがあるんだ!
 そうなんだ みてみたい?<*A>","I'm interested in animals in the Human World!
<Q>Huh.<|>Wanna see one?</Q><*A>","I'm interested in animals in the Human World!
Huh. / Wanna see one?",0,
0x16014a,ヘぇ なんだかジミだねぇ<*2>,Huh. That's kind of dull.<*2>,Huh. That's kind of dull.,0,
0x16014c,じゃあおっきいのー??<*2>,"Is it big, then??<*2>","Is it big, then??",0,
0x16014e,"<&name>よリ
くわしくなるよ!!<*2>",I'm gonna learn more about them than you!!<*2>,I'm gonna learn more about them than you!!,0,
0x160150,"もちろん!!いつかぜったいに
みるんだ!!<*2>",Of course! I'll see one someday!<*2>,Of course! I'll see one someday!,0,
#######,#172,,,,
0x160152,"<&name>はなにかペット
かってる?
 かってるよ なんにも<*A>","Do you have a pet, <&name>?
<Q>Yes<|>No</Q><*A>","Do you have a pet, <&name>?
Yes / No",0,
0x160154,"かわいい?
 とっても あんまリ<*A>","Is it cute?
<Q>Very!<|>Not very.</Q><*A>","Is it cute?
Very! / Not very.",0,
0x160156,"なにかかいたい?
 うん ベつに<*A>","Do you want one?
<Q>Yes<|>Not really</Q><*A>","Do you want one?
Yes / Not really",0,
0x160158,これからもかわいがってね<*2>,Keep giving it the love it deserves!<*2>,Keep giving it the love it deserves!,0,
0x16015a,なんで?かわいがらなきゃダメ!<*2>,Why? You've gotta love and cherish your pet!<*2>,Why? You've gotta love and cherish your pet!,0,
0x16015c,ボクもかいたいなぁ<*2>,I want a pet too...<*2>,I want a pet too...,0,
0x16015e,"どうぶつキライ?デンジュウは
キライじゃないよね??<*2>","Don't you like animals? You don't hate Denjuu, do you?<*2>","Don't you like animals? You don't hate Denjuu, do you?",0,
#######,#173,,,,
0x160160,"<&name>はかけっこ
とくい?
 うん あんまリ<*A>","So, <&name>, are you good at running?
<Q>Totally<|>Not really</Q><*A>","So, <&name>, are you good at running?
Totally / Not really",0,
0x160162,"そっかボクはニガテだな
 なんで? たのしいよ<*A>","Huh... I'm not too into running.
<Q>Why?<|>It's fun!</Q><*A>","Huh... I'm not too into running.
Why? / It's fun!",0,
0x160164,"ボクもーなんかさいきんおなかの
あたリがふとっちゃってさぁ
 やせなよ わかるわかる<*A>","Me neither! I've gotten a bit pudgy lately, though...
<Q>You've gotta get slim!<|>I know that feeling...</Q><*A>","Me neither! I've gotten a bit pudgy lately, though...
You've gotta get slim! / I know that feeling...",0,
0x160166,だってつかれるもん<*2>,I get so tired!<*2>,I get so tired!,0,
0x160168,どこが??はしるだけじゃん!<*2>,What's fun about it? It's just fast walking.<*2>,What's fun about it? It's just fast walking.,0,
0x16016a,わかってるよー!!<*2>,"I know, I know!<*2>","I know, I know!",0,
0x16016c,"ボクのキモチわかるんだ!
ってことは<&name>も
やせなきゃ!<*2>","If you can relate, I guess you need to lose some weight too!<*2>","If you can relate, I guess you need to lose some weight too!",0,
#######,#174,,,,
0x16016e,"スキーってすなばでやるの?
 うん ちがうよ<*A>","Skiing... Do you do that in a sandbox?
<Q>Yes<|>No</Q><*A>","Skiing... Do you do that in a sandbox?
Yes / No",0,
0x160170,"そうなんだはじめてしったよ
 ホントはちがう フフフ<*A>","Oh really! I had no idea.
<Q>I'm just messing with you.<|>Hee hee...</Q><*A>","Oh really! I had no idea.
I'm just messing with you. / Hee hee...",0,
0x160172,"えっ?じゃあどこでやるの??
 ゆきやま さかみち<*A>","Huh? Where do you ski, then?
<Q>Mountains<|>Hiking trails</Q><*A>","Huh? Where do you ski, then?
Mountains / Hiking trails",0,
0x160174,あー うそつきだー<*2>,"Oh, you joker!<*2>","Oh, you joker!",0,
0x160176,なんでわらってんの?<*2>,What are you snickering about?<*2>,What are you snickering about?,0,
0x160178,えー!サムくていやだよー!!<*2>,Whaaaat! I can't handle the cold!<*2>,Whaaaat! I can't handle the cold!,0,
0x16017a,たいらじゃすすまないもんね<*2>,That makes sense. If it were flat you couldn't move forward.<*2>,That makes sense. If it were flat you couldn't move forward.,0,
#######,#175,,,,
0x16017c,"<&name>は
ケンカしたことある?
 ある ない<*A>","Hey <&name>, have you ever gotten in a fight with someone?
<Q>Yes<|>No</Q><*A>","Hey <&name>, have you ever gotten in a fight with someone?
Yes / No",0,
0x16017e,"あるんだぁ うわー
 ないの?? そリゃあるよ<*A>","You have? Wow…
<Q>You haven’t?<|>It happens</Q><*A>","You have? Wow…
You haven’t? / It happens",0,
0x160180,"ボクもないんだこわくってさぁ
 そうだよね なかよくしなきゃ<*A>","Me neither! It's way too scary.
<Q>Right?<|>It's best to get along.</Q><*A>","Me neither! It's way too scary.
Right? / It's best to get along.",0,
0x160182,あるわけないじゃんコワイよ<*2>,Of course not! It's scary!<*2>,Of course not! It's scary!,0,
0x160184,なんでそんなことすんの?<*2>,Why would you fight?<*2>,Why would you fight?,0,
0x160186,ふつうはしないでしょ!<*2>,"You wouldn't normally get into fights, y'know!<*2>","You wouldn't normally get into fights, y'know!",0,
0x160188,ボクたちはなかよくしようね!<*2>,"Yeah! Let's get along, you and I.<*2>","Yeah! Let's get along, you and I.",0,
#######,#176,,,,
0x16018a,"おい!ボクのヒミツを
みんなにバラしたな!!
 なんで? いけなかった?<*A>","Hey, you told everyone my secret!
<Q>Did I?<|>It was a secret?</Q><*A>","Hey, you told everyone my secret!
Did I? / It was a secret?",0,
0x16018c,"『なんで』じゃないよー!キミ
にしか はなしてないよ!!
 みんなしってたよ ゴメン<*A>","Don't play innocent! I told no one but you!
<Q>Everyone already knew!<|>Sorry...</Q><*A>","Don't play innocent! I told no one but you!
Everyone already knew! / Sorry...",0,
0x16018e,"もうキミをしんようして
はなしたのに!!
クチドメしなかったから ハハハ<*A>","I trusted you! It was a secret!!
<Q>You didn't say<|>Ha ha ha.</Q><*A>","I trusted you! It was a secret!!
You didn't say / Ha ha ha.",0,
0x160190,"どうしてだろう? まさか
しらなかったのはボクだけ?<*2>",Really? Am I the only one who didn't know?<*2>,Really? Am I the only one who didn't know?,0,
0x160192,もういいよ!しらない!!<*2>,Ugh! Whatever!<*2>,Ugh! Whatever!,0,
0x160194,"でもいってイイこととワルイ
ことはわかるでしょ!!<*2>","But you can tell what's okay to say and what isn't, right?!<*2>","But you can tell what's okay to say and what isn't, right?!",0,
0x160196,わらってるばあいじゃないよ!<*2>,This isn't something to laugh at!<*2>,This isn't something to laugh at!,0,
#######,#177,,,,
0x160198,"もしもデンジュウになれたら
どんなのがいい?
 ミズけい リクけい<*A>","If you could be any Denjuu, what type would you be?
<Q>Aquatic<|>Field</Q><*A>","If you could be any Denjuu, what type would you be?
Aquatic / Field",0,
0x16019a,"ボクはリクデンジュウだな
 なんで? そうかな?<*A>","I'd be a Field Denjuu.
<Q>Why?<|>Think so?</Q><*A>","I'd be a Field Denjuu.
Why? / Think so?",0,
0x16019c,"ボクもボクも!
 そうなんだ いっしょだね<*A>","Yeah, me too!
<Q>Really?<|>We're the same!</Q><*A>","Yeah, me too!
Really? / We're the same!",0,
0x16019e,だっておよげないんだもん<*2>,"Well, because I can't swim!<*2>","Well, because I can't swim!",0,
0x1601a0,そうだよ!ふやけちゃうよ!<*2>,Yeah! Otherwise I'd go all wrinkly!<*2>,Yeah! Otherwise I'd go all wrinkly!,0,
0x1601a2,うん はしるのすきだし<*2>,"Totally! I like running, for example.<*2>","Totally! I like running, for example.",0,
0x1601a4,きがあうね!!<*2>,We go so well together!<*2>,We go so well together!,0,
#######,#178,,,,
0x1601a6,"おモチってどんなの?
 シロいの ふくれるよ<*A>","What are marshmallows like?
<Q>White<|>Squishy</Q><*A>","What are marshmallows like?
White / Squishy",0,Mochi → marshmallow
0x1601a8,"シロいんだ?
 うん ほかにもあるけどね<*A>","They're white?
<Q>Yes<|>Most often</Q><*A>","They're white?
Yes / Most often",0,
0x1601aa,"いきものなの??
 やくとふくれるよ そうだよ<*A>","Are they alive? I heard they change size.
<Q>If you heat them up.<|>They're alive!</Q><*A>","Are they alive? I heard they change size.
If you heat them up. / They're alive!",0,
0x1601ac,おいしそう たベたいなぁ<*2>,They sound tasty! I'd like to try one sometime.<*2>,They sound tasty! I'd like to try one sometime.,0,
0x1601ae,"え?みてみたいよ!!
ムラサキとかある?<*2>",There are others? Are there purple ones?<*2>,There are others? Are there purple ones?,0,
0x1601b0,いきてんのかとおもったよ!<*2>,I see! I thought they could do it at will!<*2>,I see! I thought they could do it at will!,0,
0x1601b2,いきものか なんかコワイ<*2>,"Oh, they're animals? Creepy.<*2>","Oh, they're animals? Creepy.",0,
#######,#179,,,,
0x1601b4,"ニンゲンカイのガッコウヘいって
ベんきょうしたいんだ!
 えー!! スゴイね<*A>","I wanna try going to school in the Human World!
<Q>Whaaat?!<|>Wow!</Q><*A>","I wanna try going to school in the Human World!
Whaaat?! / Wow!",0,
0x1601b6,"なんで『えー』なの??
 ベんきょうするの? ゴメン<*A>","Huh? What's with the reaction?
<Q>Do you study?<|>Sorry.</Q><*A>","Huh? What's with the reaction?
Do you study? / Sorry.",0,
0x1601b8,"そうかなあ?
 そうだよ! ソンケーしちゃう<*A>","Do you think that's cool?
<Q>Yeah!<|>Mad respect.</Q><*A>","Do you think that's cool?
Yeah! / Mad respect.",0,
0x1601ba,"うん <&name>は
ベんきょうがキライなの??<*2>","Yeah! Don't you like studying, <&name>?<*2>","Yeah! Don't you like studying, <&name>?",0,
0x1601bc,いやベつにあやまらなくても<*2>,"Oh, you don't need to apologize or anything.<*2>","Oh, you don't need to apologize or anything.",0,
0x1601be,そうかなぁ????<*2>,Maybe so????<*2>,Maybe so????,0,
0x1601c0,いやいや そんなぁー<*2>,You're making me blush...<*2>,You're making me blush...,0,
#######,#180,,,,
0x1601c2,"ねぇ モモンガってしってる?
 しってるよ しらないの?<*A>","Have you heard of magpies?
<Q>Yeah<|>Haven't you?</Q><*A>","Have you heard of magpies?
Yeah / Haven't you?",0,
0x1601c4,"どんなのなの??おいしい?
 どうぶつだよ おいしくはない<*A>","What are they like? Are they tasty?
<Q>It's an animal!<|>Not particularly tasty.</Q><*A>","What are they like? Are they tasty?
It's an animal! / Not particularly tasty.",0,
0x1601c6,"モモのなかまじゃないの?
 ちがうよ そらとぶよ<*A>","It's a sort of pie, right?
<Q>No<|>It flies</Q><*A>","It's a sort of pie, right?
No / It flies",0,
0x1601c8,なんだカンチガイ<*2>,"Whoops, what a misunderstanding!<*2>","Whoops, what a misunderstanding!",0,
0x1601ca,たベたことあるんだ<*2>,So you’ve eaten one before?<*2>,So you’ve eaten one before?,0,
0x1601cc,そうなんだじゃあキカイ?<*2>,"Oh, I see! Is it a machine, then?<*2>","Oh, I see! Is it a machine, then?",0,
0x1601ce,とぶの?そらとぶモモ??<*2>,It flies? A flying pie?<*2>,It flies? A flying pie?,0,
#######,#181,,,,
0x1601d0,"もしもし?きこえる?
 うん きこえないの?<*A>","Hello...? Can you hear me?
<Q>Yeah<|>Hello?</Q><*A>","Hello...? Can you hear me?
Yeah / Hello?",0,
0x1601d2,こっちのデンパがわるいみたい<*2>,I guess the reception is bad here...<*2>,I guess the reception is bad here...,0,
0x1601d4,ちかからかけてるせいかな?<*2>,I wonder if it's because I'm underground?<*2>,I wonder if it's because I'm underground?,0,
#######,#182,,,,
0x1601d6,"ダチョウってなんのいきもの?
 トリだよ わかんない<*A>","What kind of animal is an ""ostrich""?
<Q>A bird<|>I don't know</Q><*A>","What kind of animal is an ""ostrich""?
A bird / I don't know",0,
0x1601d8,"トリなんだ かわいいの?
 デカイよ マツゲがながい<*A>","A bird, huh? What's special about it?
<Q>It's huge.<|>Long eyelashes.</Q><*A>","A bird, huh? What's special about it?
It's huge. / Long eyelashes.",0,
0x1601da,"なまえだけきくとコワそうだね
 うん そお?<*A>","It's got a scary-sounding name, though!
<Q>Yeah<|>Does it?</Q><*A>","It's got a scary-sounding name, though!
Yeah / Does it?",0,
0x1601dc,ボクよリデカイの?コワーイ<*2>,Bigger than me? Sounds scary...<*2>,Bigger than me? Sounds scary...,0,
0x1601de,カワイイじゃん<*2>,Sounds cute!<*2>,Sounds cute!,0,
0x1601e0,きっと5メートルくらいあるぜ!<*2>,I'll bet there are ones that are 5 meters or taller!<*2>,I'll bet there are ones that are 5 meters or taller!,0,
0x1601e2,そんなことないかな??<*2>,Maybe not?<*2>,Maybe not?,0,
#######,#183,,,,
0x1601e4,"コラ!いまどこにいる!
ジカンすぎてるぞ!
 やくそくしてないよ だれ?<*A>","Yo! Where are you?! You're late!
<Q>I'm not meeting anyone!<|>Who is this?</Q><*A>","Yo! Where are you?! You're late!
I'm not meeting anyone! / Who is this?",0,
